customer_id,name,age,gender,location,salary,signup_date,referral_source,customer_status,preferred_device,avg_session_time,app_version,total_purchases,total_spend
587,Customer_587,49,Female,Tier 2,88350.14,2024-10-01 00:07:28.144311,Organic,Inactive,Tablet,27.25,v1.8.2,2,546.03
588,Customer_588,24,Female,Rural,92442.74,2024-11-16 00:07:28.144311,Organic,Inactive,Tablet,7.2,v1.3.0,13,1106.65
589,Customer_589,29,Female,Tier 1,130375.69,2024-12-17 00:07:28.144311,Referral,Inactive,Mobile,22.11,v3.1.3,15,974.11
590,Customer_590,36,Female,Tier 1,86571.51,2024-09-26 00:07:28.144311,Referral,Active,Desktop,14.9,v1.6.8,6,1442.9
591,Customer_591,49,Female,Tier 1,135367.42,2024-11-20 00:07:28.144311,Ad Campaign,Active,Tablet,7.57,v1.1.7,19,4376.88
592,Customer_592,60,Female,Rural,83805.34,2024-10-16 00:07:28.144311,Referral,Active,Desktop,7.87,v3.5.5,7,1614.97
593,Customer_593,68,Female,Tier 2,38720.42,2024-11-21 00:07:28.144311,Referral,Active,Mobile,6.59,v2.1.1,6,442.02
594,Customer_594,40,Female,Rural,44861.48,2024-09-27 00:07:28.144311,Organic,Active,Tablet,22.13,v1.0.2,19,4286.04
595,Customer_595,62,Non-binary,Tier 2,53981.65,2024-11-06 00:07:28.144311,Social Media,Active,Tablet,16.23,v2.8.1,3,537.85
596,Customer_596,57,Female,Rural,36493.47,2024-12-06 00:07:28.144311,Referral,Active,Desktop,15.15,v3.5.7,15,4314.39
597,Customer_597,65,Non-binary,Tier 2,41277.84,2024-12-13 00:07:28.144311,Organic,Active,Tablet,10.96,v1.3.4,4,1091.31
598,Customer_598,42,Non-binary,Tier 2,88160.94,2024-10-15 00:07:28.144311,Organic,Inactive,Desktop,5.9,v3.3.3,12,3163.55
599,Customer_599,59,Male,Tier 2,46863.61,2024-12-13 00:07:28.144311,Ad Campaign,Active,Desktop,26.37,v2.1.6,14,2579.79
600,Customer_600,51,Non-binary,Rural,47533.76,2024-10-20 00:07:28.144311,Organic,Active,Mobile,27.69,v1.2.6,5,699.33
601,Customer_601,54,Female,Metro,137212.06,2024-09-28 00:07:28.144311,Ad Campaign,New,Desktop,28.13,v3.5.6,1,201.74
602,Customer_602,23,Male,Metro,145752.65,2024-11-25 00:07:28.144311,Referral,Inactive,Mobile,18.98,v3.5.1,9,1444.65
603,Customer_603,50,Male,Metro,82882.8,2024-10-21 00:07:28.144311,Social Media,Active,Mobile,22.83,v3.0.6,13,3103.53
604,Customer_604,54,Female,Metro,97174.32,2024-11-30 00:07:28.144311,Ad Campaign,Active,Mobile,9.75,v2.3.4,12,2568.0
605,Customer_605,42,Female,Tier 2,91469.39,2024-11-22 00:07:28.144311,Ad Campaign,Active,Mobile,6.95,v2.7.3,7,1345.61
606,Customer_606,42,Non-binary,Metro,138637.91,2024-09-30 00:07:28.144311,Social Media,Active,Tablet,15.26,v3.0.4,12,2971.54
607,Customer_607,31,Non-binary,Tier 2,100111.28,2024-11-07 00:07:28.144311,Referral,Active,Mobile,27.55,v1.4.8,19,1958.32
608,Customer_608,51,Female,Tier 1,36778.47,2024-10-16 00:07:28.144311,Social Media,Inactive,Desktop,9.88,v3.8.4,5,1091.03
609,Customer_609,67,Female,Metro,45957.07,2024-10-07 00:07:28.144311,Ad Campaign,Active,Tablet,15.16,v2.2.0,13,1207.95
610,Customer_610,29,Female,Tier 2,64935.4,2024-11-16 00:07:28.144311,Referral,Active,Desktop,21.64,v2.8.7,8,2213.73
611,Customer_611,58,Female,Rural,108098.6,2024-12-10 00:07:28.144311,Referral,Active,Tablet,27.37,v3.3.5,14,3822.83
612,Customer_612,67,Non-binary,Tier 2,132449.35,2024-09-28 00:07:28.144311,Ad Campaign,Active,Tablet,18.03,v3.5.4,10,1899.29
613,Customer_613,18,Non-binary,Tier 1,70447.6,2024-10-25 00:07:28.144311,Referral,Active,Desktop,28.32,v2.0.0,13,3488.26
614,Customer_614,28,Non-binary,Tier 2,131636.85,2024-12-01 00:07:28.144311,Organic,Active,Tablet,6.09,v2.0.0,10,2661.01
615,Customer_615,60,Male,Metro,88844.45,2024-11-01 00:07:28.144311,Referral,Active,Mobile,18.59,v2.2.0,9,1113.08
616,Customer_616,47,Non-binary,Tier 2,69264.27,2024-12-16 00:07:28.144311,Ad Campaign,Active,Mobile,24.96,v1.2.3,7,943.67
617,Customer_617,26,Male,Rural,112157.0,2024-10-10 00:07:28.144311,Ad Campaign,Inactive,Mobile,8.85,v2.6.4,15,3646.0
618,Customer_618,54,Non-binary,Tier 2,116945.39,2024-10-05 00:07:28.144311,Social Media,New,Tablet,5.43,v1.0.1,14,2308.71
619,Customer_619,35,Non-binary,Metro,74162.68,2024-12-21 00:07:28.144311,Organic,Active,Mobile,9.45,v1.7.1,15,1391.57
620,Customer_620,36,Male,Rural,103108.41,2024-12-15 00:07:28.144311,Organic,Inactive,Mobile,6.85,v3.2.8,4,487.4
621,Customer_621,39,Male,Tier 2,31239.48,2024-12-02 00:07:28.144311,Social Media,Active,Mobile,9.44,v2.8.0,0,0.0
622,Customer_622,23,Male,Tier 2,146427.92,2024-10-24 00:07:28.144311,Organic,Active,Mobile,27.03,v2.3.4,3,627.08
623,Customer_623,39,Non-binary,Rural,40399.25,2024-11-26 00:07:28.144311,Referral,Inactive,Tablet,8.46,v1.6.4,0,0.0
624,Customer_624,37,Female,Tier 2,142033.51,2024-11-07 00:07:28.144311,Organic,Active,Mobile,13.32,v1.0.4,15,1724.23
625,Customer_625,45,Non-binary,Tier 2,60669.8,2024-12-08 00:07:28.144311,Organic,New,Tablet,7.76,v2.2.0,14,4052.69
626,Customer_626,25,Male,Metro,61140.94,2024-10-17 00:07:28.144311,Ad Campaign,New,Mobile,21.66,v1.1.4,0,0.0
627,Customer_627,42,Non-binary,Metro,125225.57,2024-10-10 00:07:28.144311,Ad Campaign,Inactive,Tablet,29.14,v2.1.1,1,179.4
628,Customer_628,33,Male,Metro,57690.22,2024-11-05 00:07:28.144311,Organic,Active,Tablet,27.6,v2.2.5,10,898.49
629,Customer_629,37,Male,Tier 1,41703.52,2024-10-12 00:07:28.144311,Ad Campaign,New,Mobile,13.27,v3.6.3,5,339.67
630,Customer_630,43,Non-binary,Rural,70192.89,2024-12-06 00:07:28.144311,Organic,Active,Tablet,13.18,v3.8.7,10,2084.72
631,Customer_631,43,Female,Metro,144509.67,2024-11-29 00:07:28.144311,Ad Campaign,Active,Desktop,22.88,v1.1.1,15,1321.09
632,Customer_632,30,Non-binary,Metro,30778.9,2024-10-01 00:07:28.144311,Social Media,Active,Desktop,15.87,v2.5.5,7,1582.31
633,Customer_633,54,Male,Metro,46765.35,2024-10-31 00:07:28.144311,Social Media,Active,Tablet,5.12,v2.5.0,15,2560.71
634,Customer_634,28,Male,Metro,137098.82,2024-12-07 00:07:28.144311,Social Media,Active,Tablet,17.09,v3.7.1,18,4764.79
635,Customer_635,25,Non-binary,Tier 2,54126.34,2024-09-30 00:07:28.144311,Organic,Active,Tablet,26.29,v2.4.4,10,2817.51
636,Customer_636,64,Female,Tier 2,118157.85,2024-12-21 00:07:28.144311,Referral,Active,Tablet,15.3,v3.4.3,19,5119.77
637,Customer_637,28,Male,Metro,72395.04,2024-10-10 00:07:28.144311,Organic,Active,Tablet,13.01,v1.6.2,18,2905.61
638,Customer_638,30,Female,Rural,119619.53,2024-12-15 00:07:28.144311,Ad Campaign,Active,Tablet,19.82,v2.3.0,16,4328.94
639,Customer_639,30,Female,Tier 2,146537.65,2024-12-09 00:07:28.144311,Ad Campaign,Active,Desktop,16.17,v3.3.4,16,3610.52
640,Customer_640,60,Male,Tier 2,61475.71,2024-11-25 00:07:28.144311,Referral,Inactive,Tablet,12.45,v2.6.0,12,2581.41
641,Customer_641,24,Non-binary,Rural,29831.95,2024-10-22 00:07:28.144311,Ad Campaign,Active,Mobile,18.67,v3.8.3,18,1773.58
642,Customer_642,37,Male,Rural,65849.85,2024-10-13 00:07:28.144311,Ad Campaign,Active,Mobile,15.74,v1.7.5,15,3954.82
643,Customer_643,32,Male,Tier 1,110203.95,2024-11-01 00:07:28.144311,Ad Campaign,Inactive,Desktop,21.68,v3.0.6,14,1527.2
644,Customer_644,44,Non-binary,Metro,67931.38,2024-10-03 00:07:28.144311,Organic,Active,Desktop,18.34,v1.6.3,4,450.48
645,Customer_645,58,Non-binary,Tier 1,44897.77,2024-12-02 00:07:28.144311,Referral,Inactive,Mobile,27.56,v3.2.3,16,3002.76
646,Customer_646,18,Female,Tier 2,131637.76,2024-12-12 00:07:28.144311,Social Media,Active,Desktop,6.0,v2.3.0,3,157.06
647,Customer_647,58,Female,Rural,96151.18,2024-10-11 00:07:28.144311,Social Media,Inactive,Tablet,16.22,v1.3.8,11,2174.74
648,Customer_648,28,Male,Tier 1,141260.27,2024-09-27 00:07:28.144311,Referral,Active,Mobile,24.88,v1.8.7,4,727.26
649,Customer_649,52,Non-binary,Tier 2,55463.21,2024-11-05 00:07:28.144311,Social Media,Inactive,Tablet,18.9,v2.8.7,14,2803.35
650,Customer_650,36,Female,Tier 1,40129.55,2024-09-29 00:07:28.144311,Organic,New,Desktop,20.58,v3.4.0,3,580.48
651,Customer_651,49,Male,Metro,94242.11,2024-09-29 00:07:28.144311,Social Media,Active,Desktop,16.5,v2.2.7,12,2561.98
652,Customer_652,39,Non-binary,Tier 1,31153.26,2024-10-26 00:07:28.144311,Organic,Inactive,Mobile,8.18,v2.4.1,14,1528.22
653,Customer_653,66,Female,Rural,61800.44,2024-10-08 00:07:28.144311,Social Media,Inactive,Tablet,11.54,v3.6.8,9,1638.11
654,Customer_654,56,Female,Metro,139377.05,2024-11-12 00:07:28.144311,Referral,Active,Mobile,27.7,v3.8.6,9,2027.28
655,Customer_655,40,Non-binary,Metro,35922.58,2024-11-11 00:07:28.144311,Ad Campaign,Inactive,Tablet,7.06,v1.5.0,17,4866.77
656,Customer_656,24,Female,Tier 1,92036.4,2024-11-25 00:07:28.144311,Referral,Active,Tablet,23.46,v1.8.6,8,652.57
657,Customer_657,20,Non-binary,Metro,81316.21,2024-11-03 00:07:28.144311,Ad Campaign,Inactive,Desktop,20.65,v2.4.0,19,4064.24
658,Customer_658,45,Non-binary,Metro,135728.69,2024-10-22 00:07:28.144311,Referral,Inactive,Desktop,12.96,v2.3.8,4,937.06
659,Customer_659,55,Female,Tier 1,101798.5,2024-11-04 00:07:28.144311,Organic,Active,Mobile,26.49,v2.7.2,18,4534.83
660,Customer_660,36,Female,Metro,148919.2,2024-10-04 00:07:28.144311,Social Media,Active,Mobile,10.84,v1.3.8,2,396.28
661,Customer_661,42,Male,Tier 1,98659.26,2024-11-28 00:07:28.144311,Organic,Active,Mobile,9.41,v3.2.6,3,248.31
662,Customer_662,68,Non-binary,Rural,54461.59,2024-10-03 00:07:28.144311,Social Media,Active,Desktop,17.96,v2.0.8,18,1726.11
663,Customer_663,48,Non-binary,Tier 2,69811.38,2024-09-28 00:07:28.144311,Ad Campaign,Active,Mobile,17.73,v2.8.3,10,768.54
664,Customer_664,34,Non-binary,Tier 2,91322.46,2024-10-07 00:07:28.144311,Ad Campaign,Active,Mobile,29.2,v1.8.3,16,4589.71
665,Customer_665,35,Non-binary,Rural,29508.53,2024-12-15 00:07:28.144311,Organic,Inactive,Mobile,20.33,v3.8.1,13,3593.14
666,Customer_666,24,Female,Rural,56986.55,2024-11-16 00:07:28.144311,Referral,Active,Mobile,25.31,v1.8.0,10,1163.21
667,Customer_667,39,Non-binary,Tier 1,71342.87,2024-10-05 00:07:28.144311,Social Media,Inactive,Tablet,23.01,v1.8.5,0,0.0
668,Customer_668,30,Female,Rural,116832.5,2024-11-18 00:07:28.144311,Referral,New,Tablet,16.14,v2.4.3,1,86.86
669,Customer_669,59,Female,Tier 1,105783.08,2024-12-04 00:07:28.144311,Social Media,Active,Mobile,20.15,v2.8.0,4,407.82
670,Customer_670,47,Male,Metro,140597.69,2024-11-06 00:07:28.144311,Referral,Active,Mobile,29.05,v2.8.0,0,0.0
671,Customer_671,59,Non-binary,Metro,104914.33,2024-11-26 00:07:28.144311,Ad Campaign,Active,Mobile,15.76,v1.0.0,11,747.95
672,Customer_672,67,Non-binary,Tier 2,58684.19,2024-10-18 00:07:28.144311,Organic,New,Tablet,16.05,v1.6.3,5,1085.63
673,Customer_673,33,Female,Tier 1,77555.67,2024-09-28 00:07:28.144311,Organic,Active,Mobile,20.19,v1.2.5,9,1938.58
674,Customer_674,48,Non-binary,Rural,94553.93,2024-11-23 00:07:28.144311,Social Media,Inactive,Mobile,6.41,v1.4.6,3,351.38
675,Customer_675,42,Non-binary,Tier 2,142725.37,2024-11-19 00:07:28.144311,Ad Campaign,Active,Desktop,15.62,v3.2.8,5,838.48
676,Customer_676,60,Non-binary,Tier 2,62811.77,2024-11-20 00:07:28.144311,Social Media,Active,Mobile,9.21,v3.0.5,0,0.0
677,Customer_677,60,Male,Tier 1,82417.54,2024-11-17 00:07:28.144311,Organic,Active,Mobile,17.87,v3.1.7,10,1556.35
678,Customer_678,30,Male,Metro,30230.7,2024-10-19 00:07:28.144311,Ad Campaign,Active,Desktop,22.09,v3.5.7,17,4425.69
679,Customer_679,19,Female,Tier 1,62304.38,2024-11-22 00:07:28.144311,Ad Campaign,Inactive,Mobile,13.72,v3.4.2,16,4380.14
680,Customer_680,23,Non-binary,Metro,59180.93,2024-10-05 00:07:28.144311,Referral,Active,Tablet,15.11,v1.3.3,2,585.33
681,Customer_681,34,Non-binary,Tier 1,76391.18,2024-11-10 00:07:28.144311,Social Media,Active,Desktop,17.13,v2.3.2,16,1143.64
682,Customer_682,27,Non-binary,Metro,44442.04,2024-11-27 00:07:28.144311,Organic,Active,Mobile,14.19,v1.2.7,17,1768.54
683,Customer_683,48,Non-binary,Rural,129583.5,2024-10-19 00:07:28.144311,Organic,Inactive,Mobile,11.99,v1.3.0,13,3099.23
684,Customer_684,50,Female,Rural,112033.22,2024-10-01 00:07:28.144311,Organic,Active,Mobile,25.84,v3.4.8,2,438.49
685,Customer_685,28,Male,Metro,149857.61,2024-10-26 00:07:28.144311,Referral,Active,Mobile,13.01,v2.0.5,13,2635.62
686,Customer_686,31,Male,Metro,132901.9,2024-12-13 00:07:28.144311,Referral,Inactive,Desktop,13.35,v1.4.5,15,825.17
687,Customer_687,65,Female,Metro,84631.75,2024-12-15 00:07:28.144311,Social Media,New,Desktop,5.2,v3.1.3,1,231.37
688,Customer_688,36,Non-binary,Metro,72474.07,2024-10-17 00:07:28.144311,Social Media,Active,Desktop,7.73,v2.6.1,6,1055.43
689,Customer_689,66,Male,Rural,72631.79,2024-12-21 00:07:28.144311,Ad Campaign,Inactive,Mobile,8.24,v2.0.3,6,790.41
690,Customer_690,43,Male,Metro,44171.37,2024-12-09 00:07:28.144311,Organic,Active,Desktop,24.24,v2.3.0,9,2213.84
691,Customer_691,68,Female,Metro,105512.54,2024-12-09 00:07:28.144311,Social Media,Inactive,Mobile,20.32,v1.1.7,8,1680.97
692,Customer_692,24,Non-binary,Metro,35505.32,2024-11-08 00:07:28.144311,Ad Campaign,Active,Mobile,24.73,v2.4.8,0,0.0
693,Customer_693,63,Female,Metro,41687.86,2024-10-16 00:07:28.144311,Organic,Active,Tablet,28.55,v3.6.2,17,2587.94
694,Customer_694,53,Male,Tier 2,53180.22,2024-11-28 00:07:28.144311,Organic,Active,Tablet,25.54,v2.2.4,6,1380.92
695,Customer_695,29,Non-binary,Rural,128191.08,2024-10-29 00:07:28.144311,Ad Campaign,Active,Tablet,14.18,v2.0.3,10,2791.61
696,Customer_696,69,Male,Rural,68243.79,2024-12-03 00:07:28.144311,Organic,Active,Desktop,18.36,v1.7.1,0,0.0
697,Customer_697,23,Male,Tier 2,26219.05,2024-10-06 00:07:28.144311,Ad Campaign,Inactive,Mobile,29.76,v1.7.2,4,504.58
698,Customer_698,36,Female,Tier 1,95429.71,2024-11-22 00:07:28.144311,Referral,Active,Mobile,26.19,v3.5.8,6,1203.77
699,Customer_699,65,Male,Rural,71634.3,2024-12-09 00:07:28.144311,Social Media,Active,Mobile,28.16,v3.8.7,4,292.27
700,Customer_700,20,Non-binary,Metro,86746.48,2024-11-05 00:07:28.144311,Social Media,Inactive,Mobile,15.15,v1.6.3,12,2409.67
701,Customer_701,51,Female,Tier 2,128923.53,2024-10-19 00:07:28.144311,Referral,Inactive,Tablet,20.58,v3.5.8,12,1598.07
702,Customer_702,51,Non-binary,Rural,47676.25,2024-09-30 00:07:28.144311,Social Media,Active,Tablet,10.0,v1.3.1,17,1476.68
703,Customer_703,39,Non-binary,Metro,125548.18,2024-10-21 00:07:28.144311,Organic,Active,Mobile,21.73,v1.8.6,4,499.01
704,Customer_704,47,Male,Tier 1,56065.48,2024-10-06 00:07:28.144311,Organic,Active,Mobile,13.56,v1.7.1,3,583.41
705,Customer_705,48,Male,Metro,57906.46,2024-12-24 00:07:28.144311,Referral,Inactive,Desktop,18.25,v3.7.2,6,708.43
706,Customer_706,60,Male,Rural,59811.1,2024-10-21 00:07:28.144311,Organic,New,Mobile,8.54,v3.3.0,8,1323.85
707,Customer_707,62,Female,Rural,64717.35,2024-10-02 00:07:28.144311,Organic,Inactive,Mobile,5.84,v3.7.3,6,346.59
708,Customer_708,64,Female,Rural,82337.5,2024-12-16 00:07:28.144311,Organic,Active,Desktop,10.93,v2.4.6,5,1402.88
709,Customer_709,62,Male,Metro,27109.0,2024-12-06 00:07:28.144311,Organic,New,Tablet,19.18,v2.7.5,15,2330.83
710,Customer_710,34,Non-binary,Tier 2,90510.25,2024-12-17 00:07:28.144311,Ad Campaign,Active,Mobile,25.25,v3.5.4,18,3893.73
711,Customer_711,31,Male,Rural,115673.96,2024-11-04 00:07:28.144311,Social Media,Active,Tablet,9.28,v1.1.0,3,268.71
712,Customer_712,26,Male,Tier 2,75296.34,2024-11-22 00:07:28.144311,Ad Campaign,Active,Tablet,29.03,v2.5.1,19,1019.04
713,Customer_713,65,Male,Tier 2,141711.25,2024-10-29 00:07:28.144311,Referral,Active,Tablet,14.45,v1.6.5,0,0.0
714,Customer_714,22,Female,Tier 2,23346.51,2024-10-03 00:07:28.144311,Organic,Inactive,Desktop,15.93,v2.1.5,7,854.52
715,Customer_715,61,Non-binary,Rural,58172.21,2024-12-02 00:07:28.144311,Referral,Inactive,Mobile,5.61,v1.2.0,3,602.69
716,Customer_716,44,Male,Tier 2,39096.24,2024-10-16 00:07:28.144311,Referral,Active,Desktop,11.59,v3.7.4,8,1741.08
717,Customer_717,64,Male,Metro,148792.63,2024-11-25 00:07:28.144311,Ad Campaign,Active,Desktop,10.98,v3.0.2,17,2683.91
718,Customer_718,48,Male,Tier 2,52954.19,2024-11-16 00:07:28.144311,Organic,New,Desktop,13.86,v1.1.6,6,1391.37
719,Customer_719,52,Female,Rural,142732.32,2024-10-25 00:07:28.144311,Social Media,Active,Mobile,15.13,v2.3.5,5,910.28
720,Customer_720,64,Male,Tier 2,98740.9,2024-10-24 00:07:28.144311,Social Media,Active,Tablet,15.28,v3.2.1,14,3648.6
721,Customer_721,68,Female,Rural,24332.02,2024-11-10 00:07:28.144311,Social Media,Active,Tablet,22.45,v3.7.2,10,838.1
722,Customer_722,59,Non-binary,Metro,105988.22,2024-10-06 00:07:28.144311,Ad Campaign,New,Mobile,12.91,v2.1.1,3,418.38
723,Customer_723,24,Female,Rural,120943.29,2024-12-18 00:07:28.144311,Organic,Active,Mobile,18.39,v2.1.3,3,441.47
724,Customer_724,23,Female,Tier 1,79439.95,2024-12-08 00:07:28.144311,Social Media,Inactive,Desktop,17.35,v3.1.4,15,2892.05
725,Customer_725,66,Male,Tier 2,124213.54,2024-11-10 00:07:28.144311,Ad Campaign,Active,Desktop,22.65,v1.4.3,2,388.51
726,Customer_726,68,Non-binary,Tier 2,118669.45,2024-11-11 00:07:28.144311,Organic,Inactive,Mobile,25.28,v3.7.5,10,1843.73
727,Customer_727,18,Non-binary,Metro,99173.76,2024-10-13 00:07:28.144311,Organic,Active,Mobile,7.84,v2.0.6,11,3222.86
728,Customer_728,37,Non-binary,Tier 2,60834.28,2024-10-19 00:07:28.144311,Organic,Active,Mobile,24.31,v1.3.3,4,524.14
729,Customer_729,32,Female,Metro,35845.6,2024-10-09 00:07:28.144311,Organic,Inactive,Desktop,16.88,v3.5.8,8,727.84
730,Customer_730,66,Male,Tier 1,148946.07,2024-10-12 00:07:28.144311,Referral,Active,Tablet,28.76,v3.7.5,2,513.23
731,Customer_731,33,Female,Tier 2,128104.61,2024-11-12 00:07:28.144311,Ad Campaign,Active,Mobile,11.53,v3.3.4,18,4927.95
732,Customer_732,44,Female,Tier 2,53697.99,2024-12-22 00:07:28.144311,Referral,New,Desktop,8.84,v1.8.4,8,1863.41
733,Customer_733,32,Female,Tier 2,100013.82,2024-11-28 00:07:28.144311,Social Media,Active,Tablet,13.08,v1.2.5,7,1817.59
734,Customer_734,58,Female,Tier 1,138728.96,2024-12-14 00:07:28.144311,Ad Campaign,Active,Tablet,11.83,v3.3.6,17,1294.04
735,Customer_735,47,Female,Tier 1,64894.72,2024-12-08 00:07:28.144311,Ad Campaign,Active,Desktop,14.09,v1.1.7,1,259.85
736,Customer_736,21,Male,Metro,71846.8,2024-10-14 00:07:28.144311,Ad Campaign,Inactive,Tablet,16.41,v1.6.2,19,3748.49
737,Customer_737,58,Non-binary,Tier 1,47763.75,2024-10-02 00:07:28.144311,Organic,Active,Desktop,25.15,v2.2.8,13,3175.91
738,Customer_738,41,Non-binary,Tier 1,65041.01,2024-12-13 00:07:28.144311,Referral,Inactive,Tablet,6.02,v3.2.0,4,907.52
739,Customer_739,52,Male,Rural,112428.43,2024-10-03 00:07:28.144311,Organic,Active,Desktop,22.33,v1.0.2,5,479.0
740,Customer_740,22,Male,Tier 1,91737.74,2024-12-02 00:07:28.144311,Social Media,Active,Tablet,14.92,v1.4.7,8,419.69
741,Customer_741,24,Male,Rural,78386.04,2024-09-29 00:07:28.144311,Ad Campaign,Active,Mobile,23.32,v1.6.8,1,232.6
742,Customer_742,27,Non-binary,Tier 1,83187.48,2024-09-29 00:07:28.144311,Referral,Active,Mobile,23.47,v1.3.2,0,0.0
743,Customer_743,23,Female,Rural,134951.87,2024-12-03 00:07:28.144311,Organic,Active,Tablet,19.03,v2.7.2,19,2893.82
744,Customer_744,18,Non-binary,Tier 1,148474.07,2024-12-11 00:07:28.144311,Organic,New,Desktop,29.06,v1.3.1,17,2973.38
745,Customer_745,33,Female,Tier 2,22347.83,2024-12-03 00:07:28.144311,Social Media,Active,Desktop,12.82,v3.5.8,15,1837.45
746,Customer_746,38,Non-binary,Tier 2,105142.34,2024-11-30 00:07:28.144311,Referral,New,Mobile,11.56,v1.3.2,1,244.59
747,Customer_747,19,Female,Metro,81788.62,2024-11-03 00:07:28.144311,Social Media,Active,Desktop,14.91,v1.5.2,9,1291.36
748,Customer_748,66,Male,Tier 1,34876.96,2024-10-30 00:07:28.144311,Referral,Active,Mobile,11.04,v2.3.7,15,1145.99
749,Customer_749,68,Non-binary,Tier 1,133090.84,2024-10-16 00:07:28.144311,Referral,Active,Desktop,29.07,v2.8.0,8,2275.48
750,Customer_750,47,Non-binary,Tier 1,26794.93,2024-12-06 00:07:28.144311,Ad Campaign,Active,Desktop,20.48,v2.7.2,5,1477.99
751,Customer_751,50,Non-binary,Tier 2,25242.28,2024-11-30 00:07:28.144311,Referral,New,Mobile,5.05,v1.4.7,11,960.49
752,Customer_752,24,Male,Metro,63526.38,2024-12-15 00:07:28.144311,Referral,Inactive,Mobile,22.38,v2.0.5,15,3591.51
753,Customer_753,30,Male,Rural,95035.97,2024-12-14 00:07:28.144311,Social Media,Active,Desktop,28.27,v1.4.0,0,0.0
754,Customer_754,51,Non-binary,Tier 1,125407.65,2024-12-18 00:07:28.144311,Social Media,Inactive,Mobile,18.95,v1.3.2,14,1732.88
755,Customer_755,59,Male,Tier 1,124559.61,2024-11-21 00:07:28.144311,Referral,Active,Desktop,13.75,v3.8.5,5,255.63
756,Customer_756,41,Male,Tier 2,123603.18,2024-11-23 00:07:28.144311,Organic,Active,Mobile,7.54,v2.1.2,16,2112.28
757,Customer_757,41,Female,Metro,78924.02,2024-12-10 00:07:28.144311,Organic,Active,Mobile,19.77,v3.2.3,17,1718.01
758,Customer_758,53,Male,Rural,131781.08,2024-11-15 00:07:28.144311,Organic,Inactive,Mobile,13.19,v1.7.2,9,1928.52
759,Customer_759,37,Male,Rural,126036.52,2024-11-01 00:07:28.144311,Ad Campaign,Active,Desktop,8.34,v1.8.3,15,1363.3
760,Customer_760,48,Male,Metro,99143.73,2024-11-21 00:07:28.144311,Organic,Active,Desktop,26.84,v3.5.1,18,4712.84
761,Customer_761,29,Male,Tier 1,107396.25,2024-12-13 00:07:28.144311,Referral,Active,Tablet,24.61,v1.4.2,7,1571.98
762,Customer_762,67,Male,Metro,122475.78,2024-12-16 00:07:28.144311,Ad Campaign,Active,Desktop,8.12,v1.5.5,18,2419.87
763,Customer_763,48,Non-binary,Tier 2,100139.91,2024-10-04 00:07:28.144311,Ad Campaign,New,Tablet,28.64,v3.2.6,11,712.86
764,Customer_764,69,Non-binary,Metro,110508.79,2024-10-14 00:07:28.144311,Organic,Active,Tablet,10.27,v1.7.4,3,827.71
765,Customer_765,64,Female,Tier 1,100527.86,2024-12-11 00:07:28.144311,Organic,Active,Tablet,14.96,v3.0.1,10,909.06
766,Customer_766,62,Non-binary,Rural,80808.57,2024-11-22 00:07:28.144311,Referral,New,Tablet,5.82,v3.1.4,13,3777.48
767,Customer_767,69,Male,Tier 1,91292.12,2024-12-13 00:07:28.144311,Social Media,Active,Desktop,27.3,v1.5.8,15,1625.24
768,Customer_768,23,Male,Metro,111508.75,2024-11-17 00:07:28.144311,Organic,Active,Tablet,16.22,v3.0.3,14,2583.48
769,Customer_769,67,Female,Tier 1,42198.84,2024-11-28 00:07:28.144311,Social Media,Active,Desktop,17.87,v1.7.2,11,2831.59
770,Customer_770,48,Female,Rural,111402.21,2024-10-09 00:07:28.144311,Organic,Active,Tablet,20.15,v2.7.2,18,4120.48
771,Customer_771,26,Non-binary,Rural,96664.77,2024-12-01 00:07:28.144311,Social Media,Inactive,Mobile,12.93,v3.6.3,5,254.65
772,Customer_772,35,Non-binary,Rural,69394.79,2024-12-24 00:07:28.144311,Social Media,Inactive,Desktop,24.31,v3.3.7,10,2401.76
773,Customer_773,20,Male,Rural,52973.52,2024-11-29 00:07:28.144311,Referral,Active,Tablet,12.73,v3.4.0,12,1197.25
774,Customer_774,28,Male,Rural,54611.94,2024-11-23 00:07:28.144311,Social Media,Active,Mobile,16.25,v3.3.4,12,2562.07
775,Customer_775,42,Female,Metro,96399.72,2024-11-09 00:07:28.144311,Ad Campaign,Inactive,Tablet,11.05,v2.6.7,16,3579.28
776,Customer_776,30,Male,Rural,38409.48,2024-10-29 00:07:28.144311,Ad Campaign,Active,Mobile,10.09,v1.6.7,16,2930.74
777,Customer_777,31,Non-binary,Metro,52846.19,2024-11-28 00:07:28.144311,Referral,Active,Tablet,7.39,v2.3.7,0,0.0
778,Customer_778,56,Non-binary,Metro,20392.71,2024-10-09 00:07:28.144311,Social Media,Inactive,Desktop,12.91,v3.4.6,7,1249.28
779,Customer_779,31,Female,Rural,31235.2,2024-10-25 00:07:28.144311,Social Media,Inactive,Mobile,28.46,v3.0.3,1,298.57
780,Customer_780,38,Male,Tier 2,22895.42,2024-12-22 00:07:28.144311,Social Media,Active,Desktop,12.02,v2.5.5,16,3184.73
781,Customer_781,39,Male,Metro,44118.38,2024-11-05 00:07:28.144311,Referral,Active,Tablet,6.21,v1.8.4,17,1969.91
